CensusTract,holc_grade
42077006703,B
36029008400,B
6037269500,C
6001409200,D
34017007700,D
17031530300,D
36001013801,C
53063004900,C
6037554521,D
13063980000,D
25021417300,C
31055007467,B
6037543202,C
39173020100,C
34001001300,C
36119010702,A
27123042002,B
6037553502,C
31055007458,B
27123030202,B
36081062400,C
42021010100,D
1073010803,D
36083052301,B
42101036600,D
26163576600,C
47093005100,C
17143003300,C
18089042000,A
18003002300,C
42073011100,C
6037214503,C
45003020701,C
42003477200,A
18141002600,C
36085001800,C
29189211802,C
6073006802,A
17031808302,B
36119009900,A
17197883804,D
48439105600,D
51710000902,C
42095011300,D
20209043903,B
26163581500,B
6037101122,C
9009351900,D
25027711100,C
9009160200,D
25015821100,C
55079185100,C
47157980200,D
40109106100,C
17031700301,D
39151711600,B
17031980100,C
6001428600,C
42133010130,B
34003042500,C
22051022102,C
25021416102,B
6075033201,A
36061024200,D
23005003701,A
17179020302,C
26075006000,C
17031560200,D
17031170100,C
12086005701,D
39035185101,B
18097320901,A
42021010300,D
36015000300,B
33011000901,B
20173007500,A
51650010800,C
37119005301,C
6001433000,C
19163013703,B
9001081000,B
13089023102,C
54039001800,D
17043843301,B
13121008400,C
6019003701,C
26065005304,C
19153004502,A
36081033100,C
34023000902,B
6037460401,B
39099812601,C
17201003605,B
36119010300,C
37063000102,C
6075980200,B
9001044600,A
26017285201,C
45003020702,C
53033004000,C
6073012003,D
18003011501,C
34027042600,B
39095009900,C
39035107101,D
36055014004,A
42133021500,B
29095010500,B
19153004501,C
17031030702,C
9003510700,C
20177002400,D
6037603703,D
17031838800,D
8059011401,C
24005491300,C
6037404402,C
39049002710,C
6075020100,D
26081013802,C
17031720400,B
24510250205,C
18097320204,C
17089852906,C
6037651002,D
51740980100,D
39153531103,C
42021011400,C
6037433602,C
25025981100,C
39085200600,B
37063001503,C
53033007100,C
9009165801,C
34027042800,C
24510260203,B
25027736400,C
39093024100,C
39035189105,B
26163551200,B
40109106503,A
48029120600,B
34003035200,C
6037552002,C
36055980100,C
36047103400,D
17031770901,C
39145003800,C
45079002400,A
42133021600,B
36059411301,D
6037502500,C
37063001501,D
48201320601,B
37081012508,C
18097340300,C
6075010500,C
27053020500,D
34031175900,D
42077006002,A
6075010700,D
36085027301,D
6037277100,D
36007012702,C
42077005902,B
26163540500,B
26163500800,A
40109105202,C
37081011102,D
17097863202,C
48439104603,C
42101980000,D
12031012200,C
24510130805,C
12057003700,D
13089022301,C
44007011901,C
18097330109,C
6075011300,D
42003460001,D
39151711700,B
26049000100,C
26075005200,C
48439110302,B
6085503123,C
48453002105,B
17043844701,C
39049006721,B
21067001500,C
47037013000,D
6037550500,C
48201312000,D
39113980000,C
6037402402,D
17031806502,C
36081152901,B
36119009800,A
6001428700,C
9001035400,A
6037532304,C
9009151100,C
39099811600,B
36029010902,C
8031001301,D
47037011001,D
55059002300,C
6081600200,D
55079186800,D
36083052003,C
24005403201,B
26049000300,C
39035188103,B
13051003302,C
12103028401,C
42133020100,D
17201003601,D
55079060101,B
33011002901,D
36061013500,D
36083052004,B
25025980300,C
42091200310,B
26065005303,C
36081077906,C
39035174107,C
6037980009,A
24005980100,C
48453000206,B
51700031400,A
6081600300,C
6037101300,C
25013810602,C
20173009100,D
39035189110,B
48245010100,A
36029011300,C
55079150301,D
42071013501,B
26099982200,C
18097330103,C
51087200502,B
42095018001,D
6037540000,C
26077001501,D
25005653203,B
6037554103,C
42003980000,B
48453002308,A
31109003604,C
9009140200,D
45079000900,D
36047035000,D
48201411800,A
34017018302,D
36007013303,C
18003980001,C
28049000800,D
36081038302,D
18089041002,C
42091210200,D
36001013601,C
6037574202,D
23005002800,D
9001081200,C
6013352202,A
29189220001,B
24510270803,A
55059000700,D
25009252400,C
4013108602,C
44007013900,A
48113007906,B
17197884103,C
40109106303,A
17031540102,D
36061005501,B
20173006900,A
8031004504,D
17115001400,D
53033003900,B
42101034600,B
27137010200,D
42077009100,B
6037104401,D
36081079300,C
25025981202,D
22087030400,C
18097390800,D
51087200108,A
26065004494,B
34003053100,A
34003042100,B
6037134201,C
12031015700,C
6073002903,B
26125143500,B
26065004902,B
6037430721,C
6037401101,D
12057007300,D
55101001001,C
13021013900,D
55079980000,C
49035101400,A
6037651101,D
18097360302,D
27053020102,B
29095015200,D
12057005301,D
37021001400,C
18141011000,C
48201530300,C
36093032102,A
6037530204,B
42003473602,A
49035100200,B
33011002600,C
19155031700,B
18035002000,D
6075016000,D
26125167500,C
8101003103,C
6073014101,D
1097002301,D
26025002200,D
13121008301,C
49035113307,D
39035981100,C
53063013401,C
39093024000,D
38017000201,D
6019002904,B
17031801701,C
36081107202,D
26163546300,D
6037431400,C
36091062602,C
25027736300,C
47037019006,D
26163567900,C
24005490605,B
36055014302,C
17031828100,A
31055006302,B
42095018002,C
6037572400,C
39049007812,B
9001035200,A
27027020202,D
9009361401,C
36119010100,B
41051006802,B
6073009107,D
6037271500,B
26025002300,C
48201233400,C
27037060603,B
40143007200,A
27037060401,B
27123031900,D
36085017300,C
26099263700,C
48201413100,B
25027709701,C
48485013100,E
49057210800,D
26163573100,B
21111012701,D
54039011000,C
36047101400,D
13215000200,D
6013391000,A
1101002400,D
34039038602,B
48141003200,D
1097007400,D
17043840706,C
26099262100,C
6037532400,C
36029010700,C
27123034702,C
42003429400,B
6075015100,D
36119010200,D
18003003500,B
48439105902,C
17031823302,D
17089852808,B
1097002600,C
6037276100,B
34021002904,C
26049012310,D
25027737300,C
25015821000,C
48245010500,A
24510270802,A
36085022800,D
44007011403,D
36055012301,A
55139000300,C
13089023801,C
31109003301,C
26163985600,D
6037574800,B
26099251300,C
53033003800,B
55079021300,B
34013005700,C
34007606500,C
17031826202,A
48201411502,A
17089853006,B
34027043900,B
6037236400,A
42101034802,C
9003511400,D
40109106301,B
27109002300,C
8005007202,D
39153530800,D
53063011500,C
1097000800,C
12031015600,C
25005654200,B
36061012900,D
25017335400,C
13089022204,D
17043841901,C
34023003002,D
19013001503,C
26163573000,B
36001013506,C
25005631100,B
6013353001,B
26099258800,D
36061006200,D
34003061300,C
6037600400,B
12086006203,B
6037134304,C
19153010803,D
6037603400,D
26099268400,C
13021012500,D
34035052100,C
20091051500,C
42095010500,D
36061029900,B
39113021601,D
26163554900,D
6037980015,D
22071980000,A
18003011502,D
48141000401,C
29095017500,D
13121006801,C
17031760802,C
1073005800,C
1101002800,C
6037543306,C
17197883810,D
51550020600,D
42049011102,B
6037530006,B
24005402404,B
47037012701,D
39151713100,C
26025001500,B
21067002304,A
17031818000,C
26025001900,C
34003061100,C
26065005201,C
18003000704,C
13089023101,C
12057006802,A
48485012900,E
6037236100,A
36083052304,D
26163571500,B
9001060900,B
19163013600,B
26099255200,C
22051028200,C
47065010901,D
17197882802,C
25027728200,B
42101989100,C
21117064700,A
17119400951,B
51700031200,D
37067003309,C
9003492300,C
13051003301,C
6073005400,D
48029130800,D
42003474101,A
39113020500,B
42003488500,D
36067014800,A
40109106403,A
6001420400,C
18141000302,C
39003011300,B
39035131103,A
48453001911,B
39035137102,C
21117065300,C
17031802801,C
26125171000,B
19163013200,A
48029191004,B
31055006301,B
39035184108,C
26099255500,C
42133010110,B
34023000300,C
6037433601,C
25021419500,C
26081013900,C
34001011803,D
49035104300,A
17031650500,C
39035188104,C
36059300800,B
24005402304,B
51650011400,C
48201233701,D
29095009900,C
39113090900,D
36001014001,C
55079019600,D
36059416300,D
17089852805,C
6037404600,D
6081600402,C
6037220100,C
41051007000,B
6037980031,D
9001030100,B
36005050400,C
29189210502,C
9001090500,B
17031829402,C
41051007400,C
48485012800,A
48453001912,A
17031829500,C
27037060202,B
6037127920,C
17031828000,A
18141011100,C
39035176200,C
26065003802,A
6037124105,C
29510127000,B
6075060400,B
19113000300,B
24005420600,C
6019000901,D
47157008600,A
48485011200,E
6037123104,B
24005420701,C
26065980000,C
21067002200,C
19155031800,B
39099812001,B
22071000902,D
12086004701,B
42003980500,D
26163567100,C
34031246300,B
26163581600,C
6037534301,C
28049001400,A
42003429300,B
18167010701,D
42003500300,B
37067002601,A
36013037200,B
21067002900,B
6073014200,C
36093033003,C
42091205503,B
6019005100,C
22017024602,D
22017023000,A
18163003702,C
25025981501,B
42003503002,B
42003475401,C
6037701902,D
44007012300,C
36059411100,D
9001050600,B
26163572900,C
20091052201,D
9001010202,A
9001060500,B
12086005001,C
17031243500,D
26077005501,C
6037291110,C
36085029103,D
26037010203,C
24005401302,C
53033012000,B
39085200500,B
9001020700,B
42133010520,A
36059404500,C
9009140100,D
39049009220,A
39035131102,A
1073014404,B
12057012001,D
44007012802,B
40109107305,D
17031823102,D
36081017100,D
31109003707,C
6037702600,C
48439105405,D
48453000801,D
41005021200,A
6037132700,C
39035137101,D
6075060100,A
6037670201,D
6037530004,B
27123042402,B
9009352800,C
55079019400,C
27145001001,C
6037404302,D
48439111103,C
26163567800,C
6075033203,C
1097002302,C
27123042504,D
13089023700,C
26163567300,C
40109107104,C
26125197600,C
13121008102,C
13121008000,C
17167002500,D
12031011100,C
48453000306,B
9001020800,B
39049980000,C
6085503710,D
9003494300,C
48029171200,D
54039002100,C
37067002002,C
31055006303,B
39113070300,D
29095980101,D
39049007820,C
40109103601,C
17031821101,C
34003061200,C
26163567000,D
6037553601,C
41051980000,C
42003451102,D
21111011301,C
17043842400,C
6037551402,C
26145010401,C
48113010804,C
42079213900,B
42077006702,B
48375013900,D
36093033002,C
37021002506,C
37119005100,C
25009252501,C
36001013602,C
6037401800,B
25027735200,B
6037603702,D
6037570100,C
20209043600,C
26145011800,D
42045406500,B
1073013400,C
6085503707,C
6037534405,C
42003458000,D
20173008100,D
39035178204,C
6037463000,C
40109107306,D
6037300301,C
36083051902,D
26125151000,A
39151712300,A
9003473800,B
36059404800,C
20173008200,D
6073006200,D
23005003702,D
13021012600,D
39049006950,C
42017100103,C
51760071002,C
17031806801,B
25017333300,C
12103024702,D
53033002500,B
25025981700,B
26081011101,C
55079021700,C
36081072100,C
25009208400,A
48141010103,B
25027739100,C
6073014002,D
51550020500,D
27137002300,C
6067006300,C
25017317203,B
42091201406,C
34013004802,C
19153010802,C
26163539200,B
26125160600,B
25017352101,D
55025000300,C
34035052300,C
12057000800,C
6037403318,C
19013001501,A
6073006801,B
25027739500,C
51710980200,D
17163502603,C
48439106201,C
34013980200,C
17031820604,C
36067012600,C
34031183200,D
6037294301,D
6073009304,B
34027044102,C
47157007900,C
48485011300,F
48201313900,C
17179020301,C
6075980300,B
6067006600,C
36081139900,C
17143002900,C
6037294120,D
6037980013,B
47065011600,A
6077002402,D
54069002000,C
48453001307,D
48439103602,C
6037320000,A
17031803200,B
48439121606,C
29077001500,B
36059302700,C
36067940000,D
44007012102,C
9003500700,D
6073009901,B
17031822702,D
36059404901,C
17143002800,B
48245002200,D
34007610600,C
25027729200,C
27037060104,B
29095012803,B
6037482522,D
6037294302,D
6073008310,A
26163582000,D
6081600900,C
48113010701,C
25027736200,C
6073014806,C
6037404201,C
27123034201,D
19153010600,C
17031807100,C
42101980300,B
55025991703,C
25017314200,D
13121007300,D
27053021200,A
34001011702,C
26125140100,D
27123042503,D
13051004400,D
40143006000,C
17119400903,D
25009202102,B
42003504100,C
17031822302,C
21067002303,A
6037577602,B
25017315100,A
17031822602,D
20173008400,D
36065023901,C
17031806900,B
44007012801,B
27053023802,B
17031801500,C
44007011701,B
54039000200,C
29189214500,B
6037102107,C
40109107215,C
8101002901,D
39145002900,C
36061011700,D
55025991702,A
27099000200,B
17031826402,D
6037207900,D
6037460000,B
39035177101,A
55025010300,C
20177001601,B
26065004600,C
25005653101,A
48245005100,D
36055011604,A
6037980014,C
48029161000,C
48113008603,C
25025981201,D
39049006921,C
39153532004,C
39085200900,B
6067005201,D
6019002903,D
25017314301,B
36047070202,C
36093032602,C
26081011301,C
17031770601,C
44005041701,D
39035194300,C
6085505500,C
44007010101,B
51760070900,C
36119010701,D
6075017700,D
20173005100,D
42013010700,D
36059411000,C
6013390200,B
18163010404,C
17031818600,C
42045406402,D
36059409900,C
42013010600,B
17031811302,C
34027044000,B
21037053302,C
19149970600,D
26163551300,C
36029011400,B
55101001602,B
36059411600,D
9003400100,C
25027727100,B
39155933302,C
34023003800,D
39155921300,C
31109003102,C
40143003900,B
6037980001,C
6037670701,A
6037603006,D
47037018700,A
26037010204,C
39095008500,C
39095007204,C
25027736500,C
48453001501,B
48453001901,B
19163013500,B
8059011550,C
24005401504,D
39035138105,C
9001011000,A
39035194100,C
53033001500,A
47093003500,A
42041010900,B
18097342000,C
17031808500,C
26125161600,B
34027040803,B
6073002703,C
26121002300,D
6037554406,C
24005403803,A
24510260303,C
26125197400,C
26125168600,C
6037650702,D
17031822102,C
26163541000,B
26045021401,C
42045410500,D
26163571600,B
12103028102,D
12057004600,D
53053071705,C
6037433101,C
20209044603,D
19163012400,C
36081155102,C
12086007503,A
6037543305,C
13051004500,D
39035180103,C
42101035301,C
53033026300,C
25023520100,C
55079187400,D
6037403317,C
44005041601,D
17031829700,D
26099262800,D
26121001901,D
39023001600,B
48113010000,C
33011002800,C
55079160100,C
36065023501,C
9005360200,B
42003451300,D
39035195800,C
17201000506,B
41051006402,A
39113021200,D
6037402705,B
39095008100,C
54011010201,C
48245006600,A
25009202101,A
39173020300,C
8001007900,D
34003042301,C
42073011000,C
19153010804,D
25009254100,C
24003980000,C
39035190502,C
42003477100,C
20173007600,A
17115001801,C
39003011900,D
28049000400,A
39095008302,A
42091210300,A
18163000201,C
37067003600,C
51710006606,D
31109001301,A
36063022712,B
6001430102,C
39035192300,C
47157008700,C
39035133103,C
26049010912,A
51161030900,D
34023008900,C
6037432300,B
41051008202,C
31109002900,C
48375013400,D
36067000100,C
26125152000,A
48485012200,E
39035196300,C
55079186300,D
18127050407,C
25009210900,B
38017000300,D
13295020200,D
17031620100,C
25009209100,A
27123041900,A
55079120203,C
27123030704,B
18097310306,C
42003427100,C
17031822000,D
42073010800,A
12057007102,D
20173007700,D
39055311700,C
13121007001,C
47065012100,A
36059404400,C
41005020200,A
25009252602,D
26115833300,C
36015011000,D
6085506000,C
36043010202,A
5119002002,D
25005654100,B
6073008003,C
39049009332,B
25021419800,C
17031822802,D
12103020302,C
18141011202,C
6037400603,C
39099811902,C
42091201501,B
37067001300,A
6037650603,D
19153011600,C
48113009101,B
23005002502,C
17201003711,D
19163012501,C
39003011600,B
26125150300,B
17143004500,B
42077005602,B
26163503200,C
25009203100,A
26163568700,D
53063011202,D
24005401400,B
34023001412,B
36055014001,C
6037134002,C
36065025200,B
39153530603,C
37119003300,D
6013389100,B
36067016400,A
48029120702,B
12103020207,B
9001090400,C
9003400300,A
26081001101,C
17031808400,B
17093890301,C
36061006900,C
27145000500,C
25017317301,B
37081014501, 
17097864700,B
13051011600,B
51770000900,C
18163010202,C
29077002200,D
42079211500,D
42073010202,D
39113060200,D
27027020300,C
46127020300,C
36085017008,C
9001035300,A
12086001603,C
21101020701,D
19153011028,C
18163980100,D
18141011602,C
26125167000,C
42013011002,B
27027020500,D
39113080100,B
6037550602,C
48029180902,B
18141011503,C
12086003916,A
36081080900,C
36007012201,B
27123042302,B
18097320106,A
25013800201,C
42101035900,B
6081600100,D
18127050501,D
6037980030,C
25021456101,C
22051025400,C
53033002100,B
48439105001,D
25009252601,D
9003494201,C
26081012605,A
48245006900,B
34031246104,B
54051020500,D
17043844307,B
1073014302,D
6073006600,A
26125197702,B
8031004107,C
17031811701,C
21111009103,C
39035189107,C
36081010701,C
13051003700,D
28121020302,D
6037400604,C
42133021410,C
9003471300,A
26125160500,B
17031828300,D
6037543703,D
48439105006,B
25013800300,C
42003523800,C
25013812202,C
42073010600,C
36043011302,C
44007014800,C
26025002400,C
25021457100,C
34017007600,D
6075060700,D
26121001902,D
9003460100,A
55133201000,C
39035192900,C
38035010801,D
6037570701,A
13121008302,C
29095009700,C
39049008730,D
19153010500,D
36001000404,C
29189220300,C
54011010102,C
53033026001,C
6037132502,C
26075005600,C
37081014411, 
25017317102,B
6013354001,A
42079215300,D
36067016100,B
25027737100,C
6037406000,C
23005002900,C
1097000600,D
6019002906,C
18141001100,C
55079021600,C
48029171502,D
22017022900,A
40143000100,C
55079001600,C
39017010906,C
9003471400,A
12057001001,C
41051004300,B
17097864602,B
13121008101,B
48141010102,B
36013037300,C
13215000400,D
41051007202,C
6037106649,D
45079011701,D
8101002700,D
41005021601,C
48029180602,A
17201000104,D
21117065900,C
39049007550,B
18035002100,C
26115833500,C
36007014302,A
17197881603,B
9003494500,C
6037980025,C
25021404100,A
42013010500,B
26025002000,D
47065010902,B
44007011200,B
42043021800,A
17089853005,B
48113007601,A
36065980002,D
29189220801,C
36029010102,C
13051003602,A
34017005802,C
25017316500,B
39153530604,A
33011002902,C
39095007203,B
27053980000,B
27053023600,B
55025000402,A
48439106507,C
20091051000,A
36081021900,C
6073021600,A
25009253100,C
27053022801,B
39017011002,C
17031827902,A
6037576200,C
39113020601,D
6073012102,D
25027709100,C
39035173104,D
6037277000,C
17031822301,C
25009210500,A
18167011200,C
54099020300,C
26017285900,D
22071001702,C
17031560400,C
17043844202,C
6001432800,C
13215002000,C
4013114100,D
25027729100,C
53033001900,B
51161031000,D
18141011702,A
47037018404,A
25009252101,B
51650010501,D
24005401503,B
12103028104,B
48167725600,B
37021001801,D
51680000202,A
6037267901,C
36055013604,C
45079002603,C
26081014502,C
13215002902,C
42101980700,D
25027739200,C
41005022201,C
25005653301,B
17031824601,D
